진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2018,우울증,서울,노원구,남,0~9세,10,64,3714180
2018,우울증,서울,노원구,남,10~19세,246,1790,108408780
2018,우울증,서울,노원구,남,20~29세,507,3952,247723120
2018,우울증,서울,노원구,남,30~39세,224,1491,81446080
2018,우울증,서울,노원구,남,40~49세,311,2129,119789110
2018,우울증,서울,노원구,남,50~59세,427,3133,169754710
2018,우울증,서울,노원구,남,60~69세,402,2807,147939270
2018,우울증,서울,노원구,남,70~79세,382,2378,165859820
2018,우울증,서울,노원구,남,80~89세,155,945,64383760
2018,우울증,서울,노원구,남,90~99세,12,54,3677470
2018,우울증,서울,노원구,남,100세 이상,0,0,0
2018,우울증,서울,노원구,여,0~9세,0,0,0
2018,우울증,서울,노원구,여,10~19세,370,3051,189277590
2018,우울증,서울,노원구,여,20~29세,726,6392,372699720
2018,우울증,서울,노원구,여,30~39세,525,4749,271348920
2018,우울증,서울,노원구,여,40~49세,781,6440,392572480
2018,우울증,서울,노원구,여,50~59세,1076,8111,465979520
2018,우울증,서울,노원구,여,60~69세,1176,8190,466733030
2018,우울증,서울,노원구,여,70~79세,1043,6562,450943930
2018,우울증,서울,노원구,여,80~89세,534,3202,243449150
2018,우울증,서울,노원구,여,90~99세,45,253,20002720
2018,우울증,서울,노원구,여,100세 이상,0,0,0
2018,우울증,서울,광진구,남,0~9세,0,0,0
2018,우울증,서울,광진구,남,10~19세,212,1501,113651620
2018,우울증,서울,광진구,남,20~29세,626,4735,352885330
2018,우울증,서울,광진구,남,30~39세,335,2154,181896610
2018,우울증,서울,광진구,남,40~49세,306,1960,144752630
2018,우울증,서울,광진구,남,50~59세,298,1763,121948260
2018,우울증,서울,광진구,남,60~69세,286,1576,126013520
2018,우울증,서울,광진구,남,70~79세,243,1207,102586910
2018,우울증,서울,광진구,남,80~89세,91,479,42622720
2018,우울증,서울,광진구,남,90~99세,0,0,0
2018,우울증,서울,광진구,남,100세 이상,0,0,0
2018,우울증,서울,광진구,여,0~9세,0,0,0
2018,우울증,서울,광진구,여,10~19세,326,2796,212224840
2018,우울증,서울,광진구,여,20~29세,782,5918,444670620
2018,우울증,서울,광진구,여,30~39세,543,3734,278468510
2018,우울증,서울,광진구,여,40~49세,568,3799,245019720
2018,우울증,서울,광진구,여,50~59세,723,4246,301451380
2018,우울증,서울,광진구,여,60~69세,662,3869,322303440
2018,우울증,서울,광진구,여,70~79세,622,3381,267446410
2018,우울증,서울,광진구,여,80~89세,271,1305,147945750
2018,우울증,서울,광진구,여,90~99세,23,123,8818730
2018,우울증,서울,광진구,여,100세 이상,0,0,0
2018,우울증,서울,강북구,남,0~9세,0,0,0
2018,우울증,서울,강북구,남,10~19세,46,286,12961870
2018,우울증,서울,강북구,남,20~29세,89,587,23285420
2018,우울증,서울,강북구,남,30~39세,90,778,25156700
2018,우울증,서울,강북구,남,40~49세,125,1431,48442670
2018,우울증,서울,강북구,남,50~59세,127,1213,38545660
2018,우울증,서울,강북구,남,60~69세,146,1460,46770010
2018,우울증,서울,강북구,남,70~79세,144,1286,36451420
2018,우울증,서울,강북구,남,80~89세,60,686,20149050
2018,우울증,서울,강북구,남,90~99세,0,0,0
2018,우울증,서울,강북구,남,100세 이상,0,0,0
2018,우울증,서울,강북구,여,0~9세,0,0,0
2018,우울증,서울,강북구,여,10~19세,88,497,22194350
2018,우울증,서울,강북구,여,20~29세,293,1991,70283010
2018,우울증,서울,강북구,여,30~39세,232,2012,70942950
2018,우울증,서울,강북구,여,40~49세,282,3063,103625320
2018,우울증,서울,강북구,여,50~59세,367,3594,116312350
2018,우울증,서울,강북구,여,60~69세,448,4112,123001670
2018,우울증,서울,강북구,여,70~79세,326,3035,84814020
2018,우울증,서울,강북구,여,80~89세,123,992,30646720
2018,우울증,서울,강북구,여,90~99세,16,90,2157720
2018,우울증,서울,강북구,여,100세 이상,0,0,0
2018,우울증,서울,금천구,남,0~9세,0,0,0
2018,우울증,서울,금천구,남,10~19세,37,146,8641860
2018,우울증,서울,금천구,남,20~29세,138,946,56375490
2018,우울증,서울,금천구,남,30~39세,170,976,58444460
2018,우울증,서울,금천구,남,40~49세,180,1326,80739990
2018,우울증,서울,금천구,남,50~59세,164,913,40412170
2018,우울증,서울,금천구,남,60~69세,152,1108,49775330
2018,우울증,서울,금천구,남,70~79세,129,1064,47883990
2018,우울증,서울,금천구,남,80~89세,39,281,8625270
2018,우울증,서울,금천구,남,90~99세,0,0,0
2018,우울증,서울,금천구,남,100세 이상,0,0,0
2018,우울증,서울,금천구,여,0~9세,0,0,0
2018,우울증,서울,금천구,여,10~19세,70,416,22176150
2018,우울증,서울,금천구,여,20~29세,331,1980,121249240
2018,우울증,서울,금천구,여,30~39세,261,1654,92137270
2018,우울증,서울,금천구,여,40~49세,257,1740,87543750
2018,우울증,서울,금천구,여,50~59세,360,2431,99289010
2018,우울증,서울,금천구,여,60~69세,370,2544,101716200
2018,우울증,서울,금천구,여,70~79세,287,1950,74210680
2018,우울증,서울,금천구,여,80~89세,123,775,25832680
2018,우울증,서울,금천구,여,90~99세,11,85,3387960
2018,우울증,서울,금천구,여,100세 이상,0,0,0
2018,우울증,부산,부산남구,남,0~9세,0,0,0
2018,우울증,부산,부산남구,남,10~19세,46,297,19216130
2018,우울증,부산,부산남구,남,20~29세,170,1124,62831080
2018,우울증,부산,부산남구,남,30~39세,131,888,43133820
2018,우울증,부산,부산남구,남,40~49세,113,884,43064440
2018,우울증,부산,부산남구,남,50~59세,135,1303,76778130
2018,우울증,부산,부산남구,남,60~69세,161,1450,79754440
2018,우울증,부산,부산남구,남,70~79세,154,1155,50181910
2018,우울증,부산,부산남구,남,80~89세,46,348,15967060
2018,우울증,부산,부산남구,남,90~99세,0,0,0
2018,우울증,부산,부산남구,남,100세 이상,0,0,0
2018,우울증,부산,부산남구,여,0~9세,0,0,0
2018,우울증,부산,부산남구,여,10~19세,74,396,22702580
2018,우울증,부산,부산남구,여,20~29세,231,1782,93278880
2018,우울증,부산,부산남구,여,30~39세,187,1196,59841010
2018,우울증,부산,부산남구,여,40~49세,214,1431,67568890
2018,우울증,부산,부산남구,여,50~59세,352,2470,109996620
2018,우울증,부산,부산남구,여,60~69세,454,3532,172916250
2018,우울증,부산,부산남구,여,70~79세,421,3090,149287200
2018,우울증,부산,부산남구,여,80~89세,149,1039,48134820
2018,우울증,부산,부산남구,여,90~99세,16,98,5246560
2018,우울증,부산,부산남구,여,100세 이상,0,0,0
2018,우울증,부산,부산동구,남,0~9세,0,0,0
2018,우울증,부산,부산동구,남,10~19세,48,416,35229600
2018,우울증,부산,부산동구,남,20~29세,173,1573,161724410
2018,우울증,부산,부산동구,남,30~39세,121,1020,89313630
2018,우울증,부산,부산동구,남,40~49세,160,1317,105001660
2018,우울증,부산,부산동구,남,50~59세,209,1615,112689920
2018,우울증,부산,부산동구,남,60~69세,304,2495,163194670
2018,우울증,부산,부산동구,남,70~79세,257,2084,138647070
2018,우울증,부산,부산동구,남,80~89세,87,615,37104280
2018,우울증,부산,부산동구,남,90~99세,0,0,0
2018,우울증,부산,부산동구,남,100세 이상,0,0,0
2018,우울증,부산,부산동구,여,0~9세,0,0,0
2018,우울증,부산,부산동구,여,10~19세,55,701,82520350
2018,우울증,부산,부산동구,여,20~29세,198,1925,175745480
2018,우울증,부산,부산동구,여,30~39세,266,2080,171288180
2018,우울증,부산,부산동구,여,40~49세,302,2780,241203290
2018,우울증,부산,부산동구,여,50~59세,688,6095,459933280
2018,우울증,부산,부산동구,여,60~69세,968,9270,725323840
2018,우울증,부산,부산동구,여,70~79세,969,7751,574807570
2018,우울증,부산,부산동구,여,80~89세,275,2032,153151690
2018,우울증,부산,부산동구,여,90~99세,14,79,3273180
2018,우울증,부산,부산동구,여,100세 이상,0,0,0
2018,우울증,부산,부산동래구,남,0~9세,0,0,0
2018,우울증,부산,부산동래구,남,10~19세,94,698,36030810
2018,우울증,부산,부산동래구,남,20~29세,270,1914,110190240
2018,우울증,부산,부산동래구,남,30~39세,150,1194,69023920
2018,우울증,부산,부산동래구,남,40~49세,184,1853,96204150
2018,우울증,부산,부산동래구,남,50~59세,222,1765,92598700
2018,우울증,부산,부산동래구,남,60~69세,337,2779,154174110
2018,우울증,부산,부산동래구,남,70~79세,290,2800,164844320
2018,우울증,부산,부산동래구,남,80~89세,95,786,50075860
2018,우울증,부산,부산동래구,남,90~99세,0,0,0
2018,우울증,부산,부산동래구,남,100세 이상,0,0,0
2018,우울증,부산,부산동래구,여,0~9세,0,0,0
2018,우울증,부산,부산동래구,여,10~19세,149,1288,64570980
2018,우울증,부산,부산동래구,여,20~29세,345,2885,163485420
2018,우울증,부산,부산동래구,여,30~39세,327,2997,169423700
2018,우울증,부산,부산동래구,여,40~49세,437,4616,252030450
2018,우울증,부산,부산동래구,여,50~59세,762,7347,378223410
2018,우울증,부산,부산동래구,여,60~69세,1007,9815,538267330
2018,우울증,부산,부산동래구,여,70~79세,853,7372,423642000
2018,우울증,부산,부산동래구,여,80~89세,284,2163,129515640
2018,우울증,부산,부산동래구,여,90~99세,13,98,3763660
2018,우울증,부산,부산동래구,여,100세 이상,0,0,0
2018,우울증,부산,부산진구,남,0~9세,24,127,7481570
2018,우울증,부산,부산진구,남,10~19세,347,2919,188243930
2018,우울증,부산,부산진구,남,20~29세,629,4684,278041580
2018,우울증,부산,부산진구,남,30~39세,395,2430,138101910
2018,우울증,부산,부산진구,남,40~49세,399,2721,154466010
2018,우울증,부산,부산진구,남,50~59세,436,3602,200990270
2018,우울증,부산,부산진구,남,60~69세,545,4355,207766710
2018,우울증,부산,부산진구,남,70~79세,464,3868,166107950
2018,우울증,부산,부산진구,남,80~89세,128,1052,45328600
2018,우울증,부산,부산진구,남,90~99세,0,0,0
2018,우울증,부산,부산진구,남,100세 이상,0,0,0
2018,우울증,부산,부산진구,여,0~9세,19,132,7547920
2018,우울증,부산,부산진구,여,10~19세,658,6466,443466800
2018,우울증,부산,부산진구,여,20~29세,1163,10158,590993930
2018,우울증,부산,부산진구,여,30~39세,821,6435,355246890
2018,우울증,부산,부산진구,여,40~49세,816,7084,404193520
2018,우울증,부산,부산진구,여,50~59세,1117,8785,424898470
2018,우울증,부산,부산진구,여,60~69세,1367,11043,507427120
2018,우울증,부산,부산진구,여,70~79세,1147,9125,415306720
2018,우울증,부산,부산진구,여,80~89세,338,2575,116693890
2018,우울증,부산,부산진구,여,90~99세,0,0,0
2018,우울증,부산,부산진구,여,100세 이상,0,0,0
2018,우울증,부산,부산북구,남,0~9세,0,0,0
2018,우울증,부산,부산북구,남,10~19세,44,231,10105970
2018,우울증,부산,부산북구,남,20~29세,149,1156,50107190
2018,우울증,부산,부산북구,남,30~39세,128,866,39029460
2018,우울증,부산,부산북구,남,40~49세,147,1168,52464000
2018,우울증,부산,부산북구,남,50~59세,267,2010,84136830
2018,우울증,부산,부산북구,남,60~69세,253,2188,87092670
2018,우울증,부산,부산북구,남,70~79세,170,1491,65519790
2018,우울증,부산,부산북구,남,80~89세,59,431,16316380
2018,우울증,부산,부산북구,남,90~99세,0,0,0
2018,우울증,부산,부산북구,남,100세 이상,0,0,0
2018,우울증,부산,부산북구,여,0~9세,0,0,0
2018,우울증,부산,부산북구,여,10~19세,99,648,29872430
2018,우울증,부산,부산북구,여,20~29세,230,2117,90654970
2018,우울증,부산,부산북구,여,30~39세,250,2219,101094770
2018,우울증,부산,부산북구,여,40~49세,298,2500,109213290
2018,우울증,부산,부산북구,여,50~59세,523,4281,176180040
2018,우울증,부산,부산북구,여,60~69세,496,3925,165440460
2018,우울증,부산,부산북구,여,70~79세,414,3515,157270550
2018,우울증,부산,부산북구,여,80~89세,126,952,37447890
2018,우울증,부산,부산북구,여,90~99세,16,73,2192040
2018,우울증,부산,부산북구,여,100세 이상,0,0,0
2018,우울증,부산,부산서구,남,0~9세,0,0,0
2018,우울증,부산,부산서구,남,10~19세,51,404,47442170
2018,우울증,부산,부산서구,남,20~29세,123,1174,120416630
2018,우울증,부산,부산서구,남,30~39세,57,474,57144980
2018,우울증,부산,부산서구,남,40~49세,80,698,83995810
2018,우울증,부산,부산서구,남,50~59세,127,904,87442900
2018,우울증,부산,부산서구,남,60~69세,161,967,78920560
2018,우울증,부산,부산서구,남,70~79세,161,1200,115044160
2018,우울증,부산,부산서구,남,80~89세,59,415,25417060
2018,우울증,부산,부산서구,남,90~99세,0,0,0
2018,우울증,부산,부산서구,남,100세 이상,0,0,0
2018,우울증,부산,부산서구,여,0~9세,0,0,0
2018,우울증,부산,부산서구,여,10~19세,108,1874,258213860
2018,우울증,부산,부산서구,여,20~29세,129,1322,172427570
2018,우울증,부산,부산서구,여,30~39세,137,866,79284270
2018,우울증,부산,부산서구,여,40~49세,207,1426,119943460
2018,우울증,부산,부산서구,여,50~59세,395,2509,202720300
2018,우울증,부산,부산서구,여,60~69세,524,3233,251155600
2018,우울증,부산,부산서구,여,70~79세,465,3204,238954310
2018,우울증,부산,부산서구,여,80~89세,153,1533,111924070
2018,우울증,부산,부산서구,여,90~99세,0,0,0
2018,우울증,부산,부산서구,여,100세 이상,0,0,0
2018,우울증,부산,부산영도구,남,0~9세,0,0,0
2018,우울증,부산,부산영도구,남,10~19세,24,148,10523240
2018,우울증,부산,부산영도구,남,20~29세,75,517,24397050
2018,우울증,부산,부산영도구,남,30~39세,80,522,28969000
2018,우울증,부산,부산영도구,남,40~49세,105,624,28871160
2018,우울증,부산,부산영도구,남,50~59세,117,710,32060550
2018,우울증,부산,부산영도구,남,60~69세,146,825,36395170
2018,우울증,부산,부산영도구,남,70~79세,115,556,24825010
2018,우울증,부산,부산영도구,남,80~89세,43,241,8858140
2018,우울증,부산,부산영도구,남,90~99세,0,0,0
2018,우울증,부산,부산영도구,남,100세 이상,0,0,0
2018,우울증,부산,부산영도구,여,0~9세,0,0,0
2018,우울증,부산,부산영도구,여,10~19세,29,173,12712910
2018,우울증,부산,부산영도구,여,20~29세,85,506,26931180
2018,우울증,부산,부산영도구,여,30~39세,109,754,34415210
2018,우울증,부산,부산영도구,여,40~49세,163,1313,59425560
2018,우울증,부산,부산영도구,여,50~59세,225,1375,66247970
2018,우울증,부산,부산영도구,여,60~69세,317,2333,117475900
2018,우울증,부산,부산영도구,여,70~79세,291,1899,84281400
2018,우울증,부산,부산영도구,여,80~89세,111,652,28066000
2018,우울증,부산,부산영도구,여,90~99세,0,0,0
2018,우울증,부산,부산영도구,여,100세 이상,0,0,0
2018,우울증,부산,부산중구,남,0~9세,0,0,0
2018,우울증,부산,부산중구,남,10~19세,16,58,3288740
2018,우울증,부산,부산중구,남,20~29세,74,588,29527760
2018,우울증,부산,부산중구,남,30~39세,77,570,38063150
2018,우울증,부산,부산중구,남,40~49세,68,381,25920230
2018,우울증,부산,부산중구,남,50~59세,66,449,20816730
2018,우울증,부산,부산중구,남,60~69세,133,963,51550270
2018,우울증,부산,부산중구,남,70~79세,138,1062,51172550
2018,우울증,부산,부산중구,남,80~89세,44,294,15192800
2018,우울증,부산,부산중구,남,90~99세,0,0,0
2018,우울증,부산,부산중구,남,100세 이상,0,0,0
2018,우울증,부산,부산중구,여,0~9세,0,0,0
2018,우울증,부산,부산중구,여,10~19세,20,115,5017200
2018,우울증,부산,부산중구,여,20~29세,94,491,22484270
2018,우울증,부산,부산중구,여,30~39세,114,927,48112210
2018,우울증,부산,부산중구,여,40~49세,143,917,51586420
2018,우울증,부산,부산중구,여,50~59세,257,1977,93505740
2018,우울증,부산,부산중구,여,60~69세,422,3068,153878690
2018,우울증,부산,부산중구,여,70~79세,413,3210,167103380
2018,우울증,부산,부산중구,여,80~89세,164,1257,65334170
2018,우울증,부산,부산중구,여,90~99세,0,0,0
